ts,best_ask,best_bid,mid,spread_pct,vwap_ask5,vwap_bid5,vol_ask,vol_bid,imbalance,bcv
2026-08-22T00:38:40+00:00,919.0,922.0,920.5,-0.32591,919.180263,920.097498,11392.35,575974.64,0.96121,
2026-08-22T02:04:28+00:00,919.0,925.0,922.0,-0.65076,920.34304,921.961053,50131.18,717211.08,0.86934,
2026-08-22T03:03:51+00:00,922.0,922.0,922.0,0.0,922.402304,920.880945,44474.94,465656.91,0.82563,
2026-08-22T03:51:09+00:00,921.88,920.4,921.14,0.16067,922.491408,919.961423,124293.18,435797.93,0.55617,
2026-08-22T04:19:05+00:00,920.499,921.0,920.7495,-0.05441,922.40851,920.395674,103093.94,432369.46,0.61494,
2026-08-22T04:54:20+00:00,921.88,924.0,922.94,-0.2297,922.736994,920.654198,122785.68,205817.59,0.25268,
2026-08-22T05:19:46+00:00,922.5,922.99,922.745,-0.0531,922.94717,920.085029,128807.13,178385.36,0.16139,
2026-08-22T05:48:09+00:00,922.0,922.99,922.495,-0.10732,922.938451,920.101635,177222.81,173183.08,-0.01153,
2026-08-22T06:14:02+00:00,922.899,922.99,922.9445,-0.00986,923.100525,920.004093,167815.2,253819.18,0.20398,
2026-08-22T07:01:05+00:00,922.7,922.99,922.845,-0.03142,923.080227,919.746047,213951.44,292175.04,0.15455,
2026-08-22T07:38:42+00:00,922.7,922.99,922.845,-0.03142,923.158614,919.748529,212225.81,288674.31,0.15262,
2026-08-22T07:59:09+00:00,922.899,922.99,922.9445,-0.00986,923.200825,919.363308,221286.84,466631.13,0.35665,
2026-08-22T08:36:39+00:00,922.899,922.99,922.9445,-0.00986,923.326154,919.395455,221013.55,272283.39,0.10393,
2026-08-22T09:01:34+00:00,922.899,922.99,922.9445,-0.00986,923.260094,919.412614,220596.59,266677.99,0.09457,
2026-08-22T09:35:42+00:00,922.899,922.99,922.9445,-0.00986,923.16215,919.399653,219676.42,281130.3,0.12271,
2026-08-22T09:55:27+00:00,922.898,919.5,921.199,0.36887,923.101691,918.858877,202352.1,220439.34,0.04278,
2026-08-22T10:18:04+00:00,922.898,919.5,921.199,0.36887,923.101691,918.873856,202369.82,181747.28,-0.05369,
2026-08-22T10:44:07+00:00,922.8,919.5,921.15,0.35825,922.997103,919.190418,179258.89,281602.22,0.22207,
2026-08-22T11:00:47+00:00,922.396,919.5,920.948,0.31446,922.543671,919.277832,145168.29,97092.67,-0.19845,
2026-08-22T11:28:08+00:00,922.8,920.005,921.4025,0.30334,923.261856,920.003072,104550.24,370759.63,0.56008,
2026-08-22T11:47:26+00:00,920.0,924.0,922.0,-0.43384,922.425947,923.562537,29996.16,509803.49,0.88886,
2026-08-22T12:01:01+00:00,920.0,923.6,921.8,-0.39054,920.670992,922.608948,38480.44,431345.17,0.83619,
2026-08-22T12:55:00+00:00,920.0,920.5,920.25,-0.05433,920.060298,920.178513,101130.63,260977.9,0.44143,
2026-08-22T13:26:51+00:00,919.0,920.5,919.75,-0.16309,920.404734,919.857453,32311.5,692854.55,0.91089,
2026-08-22T13:52:07+00:00,911.0,920.5,915.75,-1.0374,913.772513,920.228982,78659.15,717553.86,0.80242,
2026-08-22T14:08:16+00:00,919.0,920.5,919.75,-0.16309,920.546529,920.068705,6172.51,723718.35,0.98309,
2026-08-22T14:35:40+00:00,920.0,920.505,920.2525,-0.05488,920.672773,920.128249,15936.86,632075.5,0.95081,
2026-08-22T14:54:53+00:00,919.9,920.505,920.2025,-0.06575,919.994622,920.2241,90244.45,612678.54,0.74323,
2026-08-22T15:14:16+00:00,918.0,920.505,919.2525,-0.2725,919.646559,920.251485,21988.91,743727.0,0.94257,
2026-08-22T15:36:48+00:00,919.0,920.505,919.7525,-0.16363,919.545281,920.245767,40476.81,689383.7,0.88908,
2026-08-22T15:54:02+00:00,919.0,920.505,919.7525,-0.16363,919.254854,920.244654,23951.68,715778.26,0.93524,
2026-08-22T16:13:50+00:00,918.0,920.505,919.2525,-0.2725,918.624324,920.246154,8664.68,629518.92,0.97285,
2026-08-22T16:42:31+00:00,918.0,920.505,919.2525,-0.2725,918.50183,920.324074,9874.34,551687.44,0.96483,
2026-08-22T17:00:33+00:00,917.0,922.05,919.525,-0.5492,917.710862,920.100236,5737.75,405019.6,0.97206,
2026-08-22T17:28:27+00:00,917.0,920.1,918.55,-0.33749,918.700615,919.954654,4935.1,279841.17,0.96534,
2026-08-22T17:48:10+00:00,918.0,920.0,919.0,-0.21763,918.982543,918.897442,18532.78,359094.6,0.90185,
2026-08-22T18:00:48+00:00,918.0,920.0,919.0,-0.21763,918.822211,918.241663,5655.02,507739.13,0.97797,
2026-08-22T18:41:07+00:00,917.0,920.0,918.5,-0.32662,917.882783,918.144875,6858.8,610499.62,0.97778,
2026-08-22T19:03:58+00:00,918.0,920.0,919.0,-0.21763,918.224105,918.487963,18336.58,516226.05,0.9314,
2026-08-22T19:30:58+00:00,917.99,920.0,918.995,-0.21872,918.723253,919.468567,15246.54,504550.36,0.94134,
2026-08-22T19:49:06+00:00,918.5,920.001,919.2505,-0.16329,918.999327,919.766758,22585.82,494882.13,0.91271,
2026-08-22T20:01:38+00:00,912.25,920.0,916.125,-0.84595,916.528595,919.546443,10709.28,496661.16,0.95779,
2026-08-22T20:33:11+00:00,917.999,924.5,921.2495,-0.70567,919.09021,919.218682,31074.36,584017.98,0.89896,
2026-08-22T20:53:57+00:00,917.999,920.0,918.9995,-0.21774,919.242762,919.004548,27843.83,560575.06,0.90536,
2026-08-22T21:13:23+00:00,919.0,920.0,919.5,-0.10875,919.366026,918.835706,46391.62,476249.77,0.82247,
